"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.024025333E0,3.917995553E-1,6.028709572E-1,7.526594460E-2,7.229282433E-1
2.034104333E0,3.000946024E-1,5.086893430E-1,1.853608292E-1,6.190155532E-1
2.044184333E0,2.453779663E-1,4.071809484E-1,2.858054692E-1,5.546994117E-1
2.054264333E0,1.892705700E-1,3.759141321E-1,2.981313998E-1,5.157684703E-1
2.064343333E0,1.453356148E-1,4.468946524E-1,2.439089996E-1,5.294609252E-1
2.074423333E0,1.643764879E-1,5.642680049E-1,1.902730751E-1,6.177554971E-1
2.084502333E0,1.178604256E-1,5.894138096E-1,1.465937895E-1,6.186998125E-1
2.094582333E0,7.343927443E-2,5.713274945E-1,9.820281744E-2,5.843391365E-1
2.104661333E0,1.194922373E-1,5.770687294E-1,6.424511254E-2,5.928019464E-1
2.114741333E0,2.351068935E-1,6.586068361E-1,1.264115399E-1,7.106462504E-1
2.124820333E0,3.310810447E-1,6.584857987E-1,3.379287189E-1,8.108107204E-1
2.134900333E0,3.827683845E-1,6.113524166E-1,5.410919809E-1,9.016894949E-1
2.144979333E0,4.877162576E-1,6.239163288E-1,6.697745794E-1,1.037177285E0
2.155059333E0,5.315885013E-1,5.338282773E-1,7.888712525E-1,1.090814749E0
2.165139333E0,4.761250296E-1,2.893317056E-1,1.187394667E0,1.311607401E0
2.175218333E0,3.050357920E-1,-1.013735432E-1,1.831143290E0,1.859142054E0
2.185298333E0,1.319378896E-1,-5.537905984E-1,2.326294282E0,2.394939816E0
2.195377333E0,3.359386191E-2,-9.546157696E-1,2.548147584E0,2.721300411E0
2.205457333E0,-4.504314870E-2,-1.327622301E0,2.694798676E0,3.004421702E0
2.215536333E0,-8.190545797E-2,-1.674983163E0,2.948031646E0,3.391632009E0
2.225616333E0,-2.407883406E-3,-1.907472404E0,3.111225681E0,3.649408446E0
2.235695333E0,2.570330751E-1,-1.978873193E0,3.017421139E0,3.617573143E0
2.245775333E0,5.721243238E-1,-1.981870037E0,2.610101758E0,3.326825254E0
2.255854333E0,8.288790715E-1,-1.957611402E0,2.137398811E0,3.014590618E0
2.265934333E0,1.012685418E0,-1.937518176E0,1.757929133E0,2.805320530E0
2.276014333E0,1.157933764E0,-1.891488894E0,1.316409388E0,2.579045272E0
2.286093333E0,1.301615932E0,-1.778545246E0,6.904807395E-1,2.309586733E0
2.296173333E0,1.433098470E0,-1.539569542E0,2.129205108E-2,2.103449298E0
2.306252333E0,1.517561792E0,-1.239845653E0,-4.702629036E-1,2.015281180E0
2.316332333E0,1.565237650E0,-9.202219355E-1,-8.405770111E-1,2.000836581E0
2.326411333E0,1.608859925E0,-6.699909264E-1,-1.100208589E0,2.061013595E0
2.336491250E0,1.563542542E0,-5.298185492E-1,-1.262991564E0,2.078586218E0
2.346570250E0,1.810225607E0,-3.252662811E-1,-1.296334727E0,2.250155245E0
2.356650250E0,2.062243086E0,-2.060196269E-1,-1.262052501E0,2.426533979E0
2.366729250E0,2.241662706E0,-2.458825810E-1,-1.096707861E0,2.507643927E0
2.376809250E0,2.211419006E0,-5.169046810E-1,-7.866089648E-1,2.403397207E0
2.386889250E0,1.979738874E0,-9.631373555E-1,-2.315538329E-1,2.213733667E0
2.396968250E0,1.794472477E0,-1.368131080E0,3.666543353E-1,2.286121065E0
2.407048250E0,1.688455440E0,-1.625016220E0,7.984115696E-1,2.475685870E0
2.417127250E0,1.607343450E0,-1.714782675E0,1.065853273E0,2.580712264E0
2.427207250E0,1.491575012E0,-1.694391972E0,1.286747632E0,2.598360953E0
2.437286250E0,1.367758905E0,-1.578077551E0,1.371172071E0,2.498240586E0
2.447366250E0,1.315947458E0,-1.345231629E0,1.239013302E0,2.253113359E0
2.457445250E0,1.327760587E0,-1.036016978E0,1.006379489E0,1.961906989E0
2.467525250E0,1.354268939E0,-7.318177767E-1,7.717447579E-1,1.721973168E0
2.477605250E0,1.370129220E0,-4.742232227E-1,5.515707761E-1,1.551248550E0
2.487684250E0,1.347363670E0,-2.454188968E-1,3.826786298E-1,1.421992345E0
2.497764250E0,1.276184345E0,-1.390618448E-1,2.327507579E-1,1.304667618E0
2.507843250E0,1.208347872E0,-1.353938864E-1,1.220027393E-1,1.222015038E0
2.517923250E0,1.174111694E0,-1.851476982E-1,-2.280238688E-2,1.188838882E0
2.528002250E0,1.150614511E0,-2.159289032E-1,-2.015529388E-1,1.187923664E0
2.538082250E0,1.109090217E0,-2.588196918E-1,-2.531464309E-1,1.166684129E0
2.548161250E0,1.050439574E0,-3.009298772E-1,-2.429681826E-1,1.119381806E0
2.558241250E0,1.023774955E0,-2.368243669E-1,-2.809639746E-1,1.087723170E0
2.568320250E0,9.722677097E-1,-1.385874894E-1,-2.869667262E-1,1.023162203E0
2.578400250E0,9.154833519E-1,-9.494738013E-2,-2.252224678E-1,9.475494355E-1
2.588480250E0,8.518964897E-1,-6.077859074E-2,-1.875196213E-1,8.744056694E-1
2.598559250E0,8.203539772E-1,5.173952624E-2,-1.661240745E-1,8.386029064E-1
2.608639250E0,8.102868260E-1,1.507996917E-1,-1.147592086E-1,8.321508057E-1
2.618718250E0,7.403289838E-1,1.504747327E-1,3.904361308E-2,7.564747538E-1
2.628798250E0,5.978076339E-1,7.463992707E-2,2.550362509E-1,6.542083576E-1
2.638877250E0,4.937073147E-1,5.220752276E-2,4.075497615E-1,6.423156126E-1
2.648957250E0,4.476024579E-1,1.151423474E-1,4.396714407E-1,6.379002243E-1
2.659036250E0,4.438976620E-1,2.494603461E-1,4.310456282E-1,6.671401144E-1
2.669116250E0,3.959405534E-1,3.595768654E-1,4.236693656E-1,6.823197017E-1
2.679195250E0,3.275599976E-1,4.322706199E-1,4.089267808E-1,6.792455763E-1
2.689275250E0,2.866807973E-1,5.172238659E-1,3.227019846E-1,6.736786904E-1
2.699354250E0,2.795027554E-1,6.216280210E-1,1.955548650E-1,7.090732628E-1
2.709434250E0,3.021102838E-1,6.980439667E-1,6.288154185E-2,7.632103848E-1
2.719514250E0,3.330562341E-1,7.407284217E-1,-3.474707901E-2,8.129036901E-1
2.729593250E0,3.137621766E-1,7.483921480E-1,-1.133488601E-1,8.193811536E-1
2.739673250E0,2.645872392E-1,7.188236555E-1,-1.125232333E-1,7.741933434E-1
2.749752250E0,2.521886569E-1,7.145930488E-1,-2.255563438E-2,7.581234074E-1
2.759832250E0,2.433358262E-1,7.170338228E-1,3.555633366E-2,7.580330338E-1
2.769911250E0,2.649072281E-1,7.317901486E-1,8.736909628E-3,7.783116308E-1
2.779991250E0,3.412284489E-1,7.617011417E-1,-2.137917459E-2,8.349146979E-1
2.790070250E0,3.994895209E-1,8.022898816E-1,1.917009652E-2,8.964532470E-1
2.800150250E0,4.373907343E-1,8.117784508E-1,1.094820964E-1,9.285909955E-1
2.810229250E0,4.534544975E-1,7.776067378E-1,1.648908967E-1,9.151405508E-1
2.820309250E0,5.373018157E-1,7.531506121E-1,1.771127468E-1,9.419649732E-1
2.830389250E0,6.373906526E-1,7.185482517E-1,3.150655210E-1,1.010863352E0
2.840468250E0,6.352948643E-1,5.926225423E-1,5.860874748E-1,1.047997887E0
2.850548250E0,6.171828215E-1,4.117172183E-1,9.327484256E-1,1.191824370E0
2.860627250E0,6.302459398E-1,2.337282662E-1,1.201064873E0,1.376370472E0
2.870707250E0,6.764604320E-1,2.893611610E-2,1.412715953E0,1.566589410E0
2.880786250E0,6.812229891E-1,-2.060979065E-1,1.567157875E0,1.721198685E0
2.890866250E0,6.473638098E-1,-4.888909632E-1,1.688219798E0,1.873013711E0
2.900945250E0,5.847395454E-1,-7.806625658E-1,1.713004975E0,1.971228151E0
2.911025250E0,5.630191858E-1,-1.050845810E0,1.644555130E0,2.031213700E0
2.921104250E0,5.859334007E-1,-1.173361861E0,1.439082218E0,1.947062823E0
2.931184250E0,6.429390755E-1,-1.179336327E0,1.099077737E0,1.735562358E0
2.941264250E0,7.041440745E-1,-1.159768839E0,6.775098610E-1,1.516542861E0
2.951343250E0,7.826699880E-1,-1.087567786E0,1.859706938E-1,1.352760547E0
2.961423250E0,8.771503218E-1,-9.480272732E-1,-3.289783859E-1,1.332807254E0
2.971502250E0,9.332660504E-1,-8.434229241E-1,-7.573769796E-1,1.468321368E0
2.981582250E0,9.458162217E-1,-8.322211207E-1,-1.078891395E0,1.658664210E0
2.991661250E0,9.359139620E-1,-8.967798632E-1,-1.338392580E0,1.863181087E0
3.001741250E0,9.064915037E-1,-9.472461583E-1,-1.601950563E0,2.070083992E0
3.011820250E0,8.728689905E-1,-9.578216518E-1,-1.802346337E0,2.219859210E0
3.021900250E0,8.466987535E-1,-9.529590341E-1,-1.831449684E0,2.231420544E0
3.031979250E0,8.082690250E-1,-9.475363994E-1,-1.702691072E0,2.109568897E0
3.042059250E0,7.349273991E-1,-9.467628859E-1,-1.530507528E0,1.943947411E0
3.052138250E0,6.952642004E-1,-8.909759170E-1,-1.259817696E0,1.692445278E0
3.062218250E0,7.335479678E-1,-7.909694528E-1,-7.730831856E-1,1.327171017E0
3.072298250E0,7.567345168E-1,-7.402336742E-1,-1.494922543E-1,1.069084167E0
3.082377250E0,6.899373870E-1,-8.671256360E-1,5.012613326E-1,1.216216835E0
3.092457250E0,6.477631746E-1,-1.089109550E0,1.117643232E0,1.689639943E0
3.102536250E0,5.880905847E-1,-1.304877217E0,1.636273718E0,2.173924278E0
3.112616250E0,4.879033685E-1,-1.501133309E0,2.023443595E0,2.566276464E0
3.122695250E0,3.882377239E-1,-1.700428053E0,2.241740620E0,2.840349468E0
3.132775250E0,3.910307926E-1,-1.740792698E0,2.191444041E0,2.825896545E0
3.142854250E0,4.828158523E-1,-1.568759574E0,1.826399444E0,2.455575834E0
