"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.370037458E0,1.478578873E1,-6.696126115E-1,1.793881206E1,2.325658848E1
2.380115458E0,1.483895279E1,3.279864350E0,1.621111537E1,2.222053761E1
2.390194458E0,1.321173231E1,4.805916300E0,1.340641886E1,1.942623919E1
2.400272458E0,1.110148154E1,4.747641194E0,1.013050226E1,1.576102996E1
2.410351458E0,9.158454115E0,6.234806528E0,6.475515931E0,1.283286409E1
2.420429458E0,6.623012531E0,8.060532373E0,4.181938283E0,1.123944327E1
2.430508458E0,4.294224411E0,9.045723306E0,3.147623721E0,1.049633310E1
2.440586458E0,2.826431195E0,1.004215317E1,1.650079287E0,1.056202231E1
2.450665458E0,6.820168948E-1,1.021362394E1,-7.385980618E-1,1.026298145E1
2.460743458E0,-1.881020039E0,1.007659912E1,-2.742253217E0,1.061112807E1
2.470822458E0,-3.816553085E0,9.623784893E0,-4.048484356E0,1.111636356E1
2.480900458E0,-5.399664504E0,8.864032189E0,-4.771635828E0,1.142348248E1
2.490979458E0,-6.560971234E0,8.036769873E0,-4.491586066E0,1.130532436E1
2.501057458E0,-8.061225852E0,7.542027601E0,-5.168249835E0,1.218918984E1
2.511136458E0,-9.082872421E0,7.668899317E0,-6.110175465E0,1.336580833E1
2.521215458E0,-9.926509280E0,7.015908000E0,-4.978115339E0,1.313545522E1
2.531293458E0,-1.000265874E1,6.616331502E0,-4.169778121E0,1.269708919E1
2.541372458E0,-1.036769690E1,6.375786991E0,-3.726345166E0,1.272892168E1
2.551450458E0,-1.096034145E1,5.635835298E0,-3.180278959E0,1.272815377E1
2.561529458E0,-1.121081862E1,4.908373843E0,-2.499136807E0,1.249080753E1
2.571607458E0,-1.181888578E1,4.351351123E0,-2.370310952E0,1.281556443E1
2.581686458E0,-1.214175967E1,3.397351870E0,-2.843206272E0,1.292471081E1
2.591764458E0,-1.182865414E1,2.108403053E0,-5.953513355E0,1.340920369E1
2.601843458E0,-1.059771000E1,4.322654743E0,-5.537334273E0,1.271451423E1
2.611921458E0,-1.170122577E1,3.040340762E0,-4.566812249E0,1.292354946E1
2.622000458E0,-1.307269605E1,6.465120167E-1,-3.445208699E0,1.353450489E1
2.632078458E0,-1.231765562E1,1.003651032E0,-3.642795471E0,1.288417301E1
2.642157458E0,-1.134779784E1,1.124945015E0,-3.479878010E0,1.192256549E1
2.652235458E0,-1.106280338E1,1.288196572E0,-2.332268382E0,1.137912759E1
2.662314458E0,-1.112279113E1,2.053131370E0,-9.826737070E-1,1.135330254E1
2.672392458E0,-1.139016325E1,2.258738184E0,1.762025546E-1,1.161330119E1
2.682471458E0,-1.117405835E1,1.823568660E0,8.098415606E-1,1.135080728E1
2.692549458E0,-1.009907699E1,2.614013253E0,2.153950524E0,1.065194462E1
2.702628458E0,-9.086262052E0,3.361606963E0,2.876276954E0,1.010611343E1
2.712706458E0,-8.046856320E0,3.439477842E0,3.229500820E0,9.327999786E0
2.722785458E0,-7.192514963E0,3.046763929E0,3.838790631E0,8.703525461E0
2.732863458E0,-5.188145571E0,2.737204146E0,4.541943457E0,7.418786381E0
2.742942458E0,-1.284299988E0,4.263341465E0,2.810356615E0,5.265321567E0
2.753020458E0,4.832627842E0,4.649391307E0,1.635127957E0,6.902519455E0
