"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.298692625E0,-1.375702786E0,-1.104541668E0,-8.334513602E0,8.519195234E0
1.308774625E0,-1.647055838E0,-1.286788855E0,-8.410619792E0,8.666437779E0
1.318856625E0,-1.806625184E0,-1.529395387E0,-8.585427566E0,8.905757200E0
1.328937625E0,-1.805144084E0,-1.869170949E0,-8.702359015E0,9.082037086E0
1.339019625E0,-1.717090571E0,-2.168585520E0,-8.693682917E0,9.123118208E0
1.349100625E0,-1.667985362E0,-2.304454639E0,-8.677973202E0,9.132354858E0
1.359182625E0,-1.660480753E0,-2.415807552E0,-8.627073775E0,9.111516031E0
1.369264625E0,-1.576334349E0,-2.558678127E0,-8.501945699E0,9.017468847E0
1.379345625E0,-1.378998861E0,-2.716453547E0,-8.357735234E0,8.895644776E0
1.389427625E0,-1.115557822E0,-2.686844124E0,-8.158446338E0,8.661630750E0
1.399508625E0,-9.520475994E-1,-2.515810435E0,-7.986010194E0,8.426865111E0
1.409590625E0,-7.158487384E-1,-2.329818107E0,-7.848701783E0,8.218431207E0
1.419671625E0,-4.091771878E-1,-2.234089538E0,-7.700884171E0,8.028835473E0
1.429753625E0,-1.898218893E-1,-2.198613019E0,-7.606270375E0,7.919929329E0
1.439835625E0,2.612046249E-1,-2.269673646E0,-7.602687786E0,7.938545703E0
1.449916625E0,5.151099513E-1,-2.475992651E0,-7.568649974E0,7.979996259E0
1.459998625E0,6.166288709E-1,-2.578197010E0,-7.589167854E0,8.038830742E0
1.470079625E0,7.332513678E-1,-2.635052996E0,-7.609222049E0,8.085877940E0
1.480161625E0,7.421705644E-1,-2.631730316E0,-7.422172544E0,7.909833555E0
1.490243625E0,7.583489330E-1,-2.518813857E0,-6.985880794E0,7.464720143E0
1.500324625E0,6.677463265E-1,-2.198074198E0,-6.393266072E0,6.793472338E0
1.510406625E0,3.989818364E-2,-1.534633031E0,-5.437753267E0,5.650296540E0
1.520486500E0,-8.383078529E-1,-4.634614223E-1,-3.946125045E0,4.060721539E0
1.530568500E0,-1.676749753E0,1.226642641E0,-1.309733037E0,2.455919895E0
1.540650500E0,-3.305482756E0,3.018026910E0,3.417330928E0,5.631416639E0
1.550731500E0,-5.600829188E0,5.427269794E0,1.050817860E1,1.308611334E1
1.560813500E0,-6.885976437E0,8.112694799E0,1.969172896E1,2.238295508E1
1.570894500E0,-5.685277015E0,7.069143391E0,3.002734687E1,3.136776567E1
1.580976500E0,-2.034229369E0,2.368604442E0,3.743990893E1,3.756987034E1
1.591058500E0,2.344073472E0,-1.857235028E0,4.199479637E1,4.210115111E1
1.601139500E0,5.292481533E0,-4.683557172E0,4.213098972E1,4.271962504E1
1.611221500E0,5.057141043E0,-5.199983259E0,3.684739420E1,3.755455979E1
1.621302500E0,3.842480517E0,-3.325668806E0,3.069187592E1,3.110974087E1
1.631384500E0,3.010292798E0,-1.600950396E0,2.503189980E1,2.526303451E1
1.641466500E0,2.329060454E0,1.216893286E-2,1.889300866E1,1.903603023E1
1.651547500E0,2.408652607E0,1.783280468E0,1.275602605E1,1.310335443E1
1.661629500E0,2.431625148E0,2.408918655E0,7.512315559E0,8.255336154E0
1.671710500E0,2.315148320E0,2.085920217E0,2.661496444E0,4.098113983E0
1.681792500E0,2.204913687E0,1.873909094E0,-1.713506082E0,3.362927705E0
1.691874500E0,1.838928711E0,1.176168890E0,-5.504899183E0,5.921904008E0
1.701955500E0,1.686087318E0,4.668225481E-1,-8.618979474E0,8.794749622E0
1.712037500E0,2.009695036E0,3.491297914E-1,-1.106152400E1,1.124802556E1
1.722118500E0,2.253576993E0,2.496458490E-1,-1.275038700E1,1.295041702E1
1.732200500E0,2.549408536E0,2.211497359E-1,-1.390980566E1,1.414323459E1
1.742282500E0,2.649606424E0,3.579712200E-1,-1.461276026E1,1.485534652E1
1.752363500E0,2.670303813E0,5.472698566E-1,-1.509381771E1,1.533797118E1
1.762445500E0,2.652213405E0,6.584894532E-1,-1.536519869E1,1.560631843E1
1.772526500E0,2.451002820E0,7.758255297E-1,-1.547960297E1,1.569163561E1
1.782608500E0,2.003870479E0,8.395110637E-1,-1.533224144E1,1.548540937E1
1.792690500E0,1.427468186E0,8.098490158E-1,-1.488112407E1,1.497135179E1
1.802771500E0,8.440194862E-1,6.359984306E-1,-1.411044000E1,1.414996042E1
1.812853500E0,4.213538682E-1,2.564701344E-1,-1.326545887E1,1.327462674E1
1.822934500E0,4.233420677E-2,-1.461008692E-1,-1.226600950E1,1.226695262E1
1.833016500E0,-2.236370683E-1,-5.314712647E-1,-1.117539736E1,1.119026279E1
1.843097500E0,-3.931530395E-1,-8.743382496E-1,-1.013287272E1,1.017812096E1
1.853179500E0,-4.575388507E-1,-1.147696605E0,-8.803036959E0,8.889319940E0
1.863261500E0,-2.815730717E-1,-1.418470490E0,-8.902626151E0,9.019317841E0
1.873342500E0,-2.010708724E-1,-1.447616960E0,-8.852226661E0,8.972064490E0
1.883424500E0,-2.077983133E-1,-1.598988656E0,-8.579961004E0,8.730158973E0
1.893505500E0,-6.911310229E-2,-1.572294654E0,-8.778350015E0,8.918313522E0
1.903587500E0,-1.955773768E-1,-1.321446764E0,-8.902905064E0,9.002565780E0
1.913669500E0,-3.333457809E-1,-1.148734193E0,-8.911513919E0,8.991428696E0
1.923750500E0,-3.146728074E-1,-1.071557378E0,-8.862671542E0,8.932759991E0
1.933832500E0,-3.514052719E-1,-9.329505931E-1,-8.516566662E0,8.574718081E0
1.943913500E0,-3.551804902E-1,-6.284811770E-1,-8.313577647E0,8.344861596E0
1.953995500E0,-3.162495091E-1,-3.175073913E-1,-8.212778081E0,8.224995349E0
1.964076500E0,-3.185894186E-1,-6.884635963E-2,-7.957632487E0,7.964304981E0
1.974158500E0,-2.552125080E-1,-6.572094977E-2,-7.464522173E0,7.469172908E0
1.984240500E0,-2.550550351E-1,-2.514216484E-1,-6.551557217E0,6.561338879E0
1.994321500E0,-4.302645864E-1,-2.284054362E-1,-5.353352217E0,5.375469897E0
2.004403500E0,-7.931641321E-1,-1.074220858E-1,-3.790877377E0,3.874454817E0
2.014484500E0,-1.441023786E0,2.796142545E-1,-1.734211657E0,2.272052762E0
2.024566500E0,-2.135213999E0,7.272148485E-1,1.175419570E0,2.543539153E0
2.034648500E0,-3.094892653E0,1.141631580E0,6.461972610E0,7.255258315E0
2.044729500E0,-4.768289174E0,1.699986734E0,1.295085294E1,1.390507563E1
2.054811500E0,-5.831087278E0,2.747308427E0,2.018269160E1,2.118703194E1
2.064892500E0,-5.525810580E0,2.233087618E0,2.901985992E1,2.962555540E1
2.074974500E0,-2.865009662E0,-4.763900181E-1,3.677074656E1,3.688526847E1
2.085056500E0,9.325152679E-1,-3.482136789E0,4.210142620E1,4.225547242E1
2.095137500E0,4.909408216E0,-5.880752358E0,4.406700282E1,4.472791382E1
2.105219500E0,7.338087829E0,-7.468280178E0,4.180125821E1,4.309255075E1
2.115300500E0,7.251944894E0,-7.243889769E0,3.532894012E1,3.678584855E1
2.125382500E0,5.398673401E0,-5.210797099E0,2.818432789E1,2.916598052E1
2.135463500E0,3.613278142E0,-2.518791930E0,2.083011870E1,2.129070071E1
2.145545500E0,2.337473574E0,2.153221815E-1,1.391940445E1,1.411594724E1
2.155627500E0,1.336514162E0,2.267851069E0,8.708456492E0,9.097616888E0
2.165708500E0,1.166011107E0,3.169279177E0,4.867746804E0,5.924430045E0
2.175790500E0,1.303767123E0,3.100442830E0,2.106900319E0,3.968826452E0
2.185871500E0,1.587077585E0,2.891583796E0,-4.077947599E-1,3.323607780E0
2.195953500E0,1.775491392E0,2.631708974E0,-2.946931200E0,4.331589235E0
2.206035500E0,1.697335899E0,2.261648489E0,-5.517849596E0,6.200215094E0
2.216116500E0,1.464871070E0,2.117267286E0,-8.052531043E0,8.454106943E0
2.226198500E0,1.417170362E0,2.108303797E0,-1.022553589E1,1.053636090E1
2.236279500E0,1.261985843E0,2.243940196E0,-1.197019067E1,1.224391035E1
2.246361500E0,1.100565415E0,2.269599387E0,-1.301294803E1,1.325515530E1
2.256442500E0,1.013242585E0,2.191940177E0,-1.364128982E1,1.385337686E1
2.266524500E0,1.010730694E0,2.081630261E0,-1.410701938E1,1.429555025E1
2.276606500E0,1.024038445E0,1.941185842E0,-1.457203324E1,1.473638388E1
2.286687500E0,9.104925341E-1,1.797687568E0,-1.497972684E1,1.511465823E1
2.296769500E0,7.550823860E-1,1.737296502E0,-1.537795965E1,1.549419219E1
2.306850500E0,6.888339443E-1,1.622799541E0,-1.532560836E1,1.542667307E1
2.316932500E0,4.824274145E-1,1.351942917E0,-1.469771329E1,1.476764239E1
2.327014500E0,1.821706615E-1,1.143613786E0,-1.375760965E1,1.380626170E1
2.337095500E0,2.438504543E-2,9.376786517E-1,-1.275555360E1,1.278999544E1
2.347177500E0,-3.416513488E-2,6.503550261E-1,-1.180390522E1,1.182185718E1
2.357258500E0,-9.117179643E-2,3.695778700E-1,-1.088253606E1,1.088919148E1
2.367340500E0,6.201562403E-2,2.075759547E-1,-1.019803994E1,1.020034080E1
2.377421500E0,3.038126276E-1,-8.897812212E-2,-9.709464728E0,9.714624261E0
2.387503500E0,3.534881598E-1,-3.649169082E-1,-9.316923015E0,9.330764851E0
2.397585500E0,5.199787816E-1,-4.163889609E-1,-9.152964165E0,9.177173350E0
2.407666500E0,5.548257383E-1,-4.576997953E-1,-9.090552154E0,9.118961518E0
2.417748500E0,4.576046684E-1,-5.221086664E-1,-9.122469181E0,9.148849296E0
2.427829500E0,4.553727862E-1,-3.880275895E-1,-9.306583384E0,9.325793482E0
2.437911500E0,4.518590847E-1,-1.294993814E-1,-9.519009220E0,9.530607706E0
2.447992500E0,2.508841248E-1,5.542787679E-2,-9.545617560E0,9.549074808E0
2.458074500E0,-5.657564867E-2,1.370206549E-1,-9.375809155E0,9.376981005E0
2.468156500E0,-2.584368454E-1,2.023910275E-1,-9.092619730E0,9.098543031E0
2.478237500E0,-4.533070014E-1,3.103320903E-1,-8.645080860E0,8.662517897E0
