"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.073561042E0,-2.327593533E0,1.327405954E0,-5.290347299E-1,2.731222431E0
1.083639042E0,-2.150453889E0,1.322393136E0,-4.126201746E-1,2.558013085E0
1.093717042E0,-1.967783949E0,1.350009243E0,-2.903087023E-1,2.403950450E0
1.103795042E0,-1.737003118E0,1.296376242E0,-1.738207644E-1,2.174392984E0
1.113872042E0,-1.477952169E0,1.279169348E0,1.145177186E-3,1.954640158E0
1.123950042E0,-1.167111261E0,1.113404000E0,1.341390739E-1,1.618582854E0
1.134028042E0,-7.635738587E-1,9.516004336E-1,2.927373433E-1,1.254704577E0
1.144106042E0,-3.666701227E-1,9.081880733E-1,4.083824050E-1,1.061145016E0
1.154184042E0,1.699042994E-1,6.260979250E-1,7.502245192E-1,9.918179832E-1
1.164262042E0,3.028688139E-1,4.672574347E-1,1.334529178E0,1.446038435E0
1.174340042E0,5.769079310E-1,4.837524301E-1,8.125605159E-1,1.107742644E0
1.184417042E0,9.563045186E-1,1.551251695E-1,1.215725450E0,1.554532252E0
1.194495042E0,1.324204311E0,9.469741166E-2,1.516221756E0,2.015294785E0
1.204573042E0,1.792178614E0,-1.127740788E-1,1.538008921E0,2.364337881E0
1.214651042E0,2.364448534E0,-4.423231530E-1,1.796310841E0,3.002165765E0
1.224729042E0,2.817729369E0,-7.539072418E-1,1.942683460E0,3.504567584E0
1.234807042E0,3.006791486E0,-9.913825500E-1,2.080568553E0,3.788456137E0
1.244885042E0,3.135692770E0,-1.067091129E0,2.090215728E0,3.916663684E0
1.254962042E0,2.962305869E0,-1.036064925E0,1.901870041E0,3.669577120E0
1.265040042E0,2.562905957E0,-9.195389807E-1,1.585656127E0,3.150927519E0
1.275118042E0,2.154135881E0,-7.549439532E-1,1.239512655E0,2.597428226E0
1.285196042E0,1.863252105E0,-6.688624138E-1,8.179658282E-1,2.141997533E0
1.295274042E0,1.958899689E0,-7.069605321E-1,6.868934727E-1,2.192921300E0
1.305352042E0,2.072766613E0,-8.197559533E-1,4.433942167E-1,2.272654766E0
1.315430042E0,2.295185925E0,-5.768336713E-1,1.503512102E-1,2.371333170E0
1.325507042E0,2.403990914E0,-1.908253446E-1,-5.127745003E-2,2.412097843E0
1.335585042E0,2.452768972E0,1.812549144E-1,-1.150732040E-1,2.462147602E0
1.345663042E0,2.349337574E0,6.946410334E-1,-2.806400388E-2,2.450040977E0
1.355741042E0,1.766701126E0,1.273893405E0,1.441373742E-1,2.182845130E0
1.365819042E0,1.085566576E0,1.703253574E0,2.189092290E-1,2.031612359E0
1.375897042E0,7.431460261E-1,1.916043107E0,2.337767981E-1,2.068366214E0
1.385975042E0,7.616021776E-1,1.790939004E0,2.003229770E-1,1.956432899E0
1.396053042E0,1.114387502E0,1.283952663E0,3.367123519E-1,1.733138527E0
1.406130042E0,1.437774196E0,5.653646502E-1,5.068582875E-1,1.625957302E0
1.416208042E0,1.606485078E0,-9.321923554E-2,6.441329308E-1,1.733318022E0
1.426286042E0,1.369954680E0,-4.632287031E-1,6.577326773E-1,1.588700391E0
1.436364042E0,8.969909477E-1,-5.922238353E-1,7.290115517E-1,1.298760822E0
1.446442042E0,4.919806319E-1,-8.384462857E-1,7.969468421E-1,1.257044703E0
1.456520042E0,-3.851502478E-2,-1.032527360E0,5.788790274E-1,1.184355135E0
1.466598042E0,-5.215377223E-1,-1.012785991E0,3.085949922E-1,1.180240623E0
1.476675042E0,-9.423606634E-1,-9.955752960E-1,2.414417669E-2,1.371056794E0
1.486753042E0,-1.376632785E0,-9.577484885E-1,-3.059909347E-1,1.704708317E0
1.496831042E0,-1.817989393E0,-8.631675826E-1,-5.669524616E-1,2.090832084E0
1.506909042E0,-2.268554782E0,-8.371939583E-1,-7.563674578E-1,2.533638935E0
1.516987042E0,-2.681559411E0,-9.577995054E-1,-9.307915087E-1,2.995749255E0
1.527065042E0,-3.002924137E0,-1.149839755E0,-1.074707712E0,3.390380731E0
1.537143042E0,-3.302184049E0,-1.270600838E0,-1.248073124E0,3.751870535E0
1.547220042E0,-3.544944071E0,-1.192240840E0,-1.324202849E0,3.967565988E0
1.557298042E0,-3.723690530E0,-1.263681536E0,-1.284172080E0,4.136648416E0
1.567376042E0,-3.847850892E0,-1.270314325E0,-1.128797965E0,4.206404619E0
1.577454042E0,-3.953183804E0,-1.275124098E0,-1.000307886E0,4.272495702E0
1.587532042E0,-3.986999422E0,-1.450677539E0,-9.887349308E-1,4.356400633E0
1.597610042E0,-3.958864959E0,-1.586379866E0,-9.569956595E-1,4.370932799E0
1.607688042E0,-3.950110508E0,-1.573853376E0,-9.258827712E-1,4.351740615E0
1.617765042E0,-3.845804951E0,-1.506443165E0,-9.531838596E-1,4.238885019E0
1.627843042E0,-3.670229437E0,-1.449626940E0,-9.465409841E-1,4.058071244E0
1.637921042E0,-3.437792675E0,-1.343595286E0,-8.569188094E-1,3.789192079E0
1.647999042E0,-3.071616642E0,-1.268868893E0,-7.609388110E-1,3.409381899E0
1.658077042E0,-2.687347569E0,-1.258130482E0,-6.732583505E-1,3.042697171E0
1.668155042E0,-2.265997794E0,-1.120586574E0,-4.692988439E-1,2.571128483E0
1.678233042E0,-1.839049895E0,-8.831434254E-1,-2.822774054E-1,2.059545425E0
1.688311042E0,-1.405454296E0,-7.444281743E-1,-1.786894485E-1,1.600439003E0
1.698388042E0,-8.550219727E-1,-5.382423404E-1,-1.801714253E-1,1.026269523E0
1.708465042E0,-3.647621763E-1,-2.222754711E-1,-2.877426517E-1,5.150278283E-1
1.718543042E0,1.428007007E-2,-8.080837414E-2,-3.551721579E-1,3.645287032E-1
1.728621042E0,5.321948576E-1,-5.968750030E-2,-3.189205903E-1,6.233011367E-1
1.738699042E0,1.160648333E0,5.229018778E-2,-6.325517893E-1,1.322860758E0
1.748777042E0,1.808806341E0,1.689301533E-1,-8.413193151E-1,2.002032959E0
1.758855042E0,2.411460732E0,1.131554635E-1,-1.145420430E0,2.672065677E0
1.768932042E0,2.805920917E0,1.262983963E-1,-1.276464134E0,3.085207313E0
1.779010042E0,2.894629610E0,8.355948910E-2,-1.219027227E0,3.141956420E0
1.789088042E0,2.831117154E0,5.393749461E-2,-1.204302768E0,3.077089331E0
1.799166042E0,2.736516806E0,8.730930850E-2,-1.284744961E0,3.024353941E0
1.809244042E0,2.701976134E0,7.728162602E-2,-9.941851205E-1,2.880113111E0
1.819322042E0,2.943181381E0,-3.166594720E-1,-7.811602369E-1,3.061503091E0
1.829400042E0,3.391514887E0,-7.793027227E-1,1.036418974E-2,3.479912840E0
1.839478042E0,3.731367924E0,-1.111438605E0,1.178708044E-1,3.895163140E0
1.849555042E0,3.899213419E0,-1.182740284E0,1.538019446E-1,4.077547658E0
1.859633042E0,3.835170035E0,-1.144351997E0,2.243798840E-1,4.008543005E0
1.869711042E0,3.703036995E0,-9.859341145E-1,1.621877289E-1,3.835473103E0
1.879789042E0,3.408908014E0,-6.637243192E-1,2.752518296E-2,3.473030587E0
