"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.588886083E0,-4.135505251E0,3.245751402E0,2.684379230E-1,5.263968537E0
2.598913083E0,-1.691350982E0,3.623530650E0,1.796015557E0,4.383641682E0
2.608939083E0,5.620723754E-1,4.103988174E0,2.019294410E0,4.608274536E0
2.618966083E0,1.341118551E0,4.302349702E0,2.184844288E0,5.008228878E0
2.628992083E0,1.175430679E0,3.700953632E0,2.388051989E0,4.558671667E0
2.639019083E0,5.066939807E-1,2.574265342E0,2.274656790E0,3.472411893E0
2.649046083E0,-5.533980310E-1,1.577218010E0,2.227134129E0,2.784599156E0
2.659072083E0,-1.175548793E0,1.162070376E0,2.635393889E0,3.110887892E0
2.669099083E0,-1.043751968E0,1.406369970E0,3.318226470E0,3.752055646E0
2.679126083E0,-5.316949207E-1,1.553480653E0,3.411719356E0,3.786268690E0
2.689152083E0,-1.733371997E-1,1.131578316E0,2.759739608E0,2.987754671E0
2.699179083E0,2.136818182E-1,5.346793395E-1,2.081425170E0,2.159600114E0
2.709205083E0,5.522952461E-1,1.812987685E-1,1.694170948E0,1.791121013E0
2.719232083E0,7.803243774E-1,-1.359477639E-2,1.395317709E0,1.598750281E0
2.729259083E0,7.486728144E-1,-5.979421198E-2,1.249374568E0,1.457745912E0
2.739285083E0,3.867529696E-1,-1.328370452E-2,1.159215035E0,1.222102211E0
2.749312083E0,3.280948716E-1,-7.251716852E-2,1.023295337E0,1.077050757E0
2.759338083E0,6.483714312E-1,-3.929668057E-1,9.654314375E-1,1.227544819E0
2.769365083E0,1.230337788E0,-7.790157706E-1,9.440032925E-1,1.735436216E0
2.779392083E0,1.934401025E0,-1.021020332E0,9.257469696E-1,2.375162583E0
2.789418083E0,2.538348235E0,-1.179637751E0,8.383098994E-1,2.921903571E0
2.799445083E0,3.066107980E0,-1.392048969E0,5.628380683E-1,3.414030634E0
2.809471083E0,3.500552010E0,-1.740486889E0,1.427644479E-1,3.911974012E0
